Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1292656939340627970,fareed zakaria,117,131,PER,0.9889
1292656940510674944,orange man,25,35,MISC,0.707
1292656940510674944,wuhan,44,49,LOC,1.0
1292656940510674944,saâ,137,140,LOC,0.8901
1292656940636442624,anti caa,15,23,ORG,0.8992
1292656940636442624,shaheen bagh aiman rizwi,37,61,PER,0.9984
1292656940636442624,muslims,72,79,MISC,0.9998
1292656940636442624,amit shah,107,116,PER,0.9976
1292656940636442624,covid-19â,132,141,MISC,0.5222
1292656940905103361,brian,45,50,PER,1.0
1292656941039267841,mexico,17,23,LOC,0.9998
1292656941064491009,san quentin,46,57,LOC,0.6455
1292656941186125824,burundi,12,19,LOC,1.0
1292656941253058561,wcl chandrapur area,13,32,ORG,0.9349
1292656941253058561,skill development,41,58,ORG,0.6115
1292656941253058561,hemm training institute,70,93,ORG,0.9959
1292656941253058561,durgapur,95,103,ORG,0.7479
1292656941433528320,israel,20,26,LOC,1.0
1292656941433528320,covid-19,39,47,MISC,0.5855
1292656941433528320,chinese,86,93,MISC,0.9999
1292656941433528320,us,120,124,LOC,0.9999
1292656941572018182,mexico,17,23,LOC,0.9998
1292656941768966144,greg hunt,48,57,PER,0.9999
1292656941768966144,richard colbech,85,100,PER,0.9942
1292656941768966144,covid-19,198,206,MISC,0.9888
1292656941852839939,tj maxx,128,135,ORG,0.7369
1292656942049984515,covid cruise,31,43,MISC,0.6857
1292656942049984515,hawaii,62,68,LOC,0.9999
1292656942486355968,mexico,17,23,LOC,0.9998
1292656942607998977,summer glass cup,43,59,MISC,0.9679
1292656942658097154,eaton rapids public schools,0,27,ORG,0.715
1292656942658097154,san antonio,129,140,LOC,0.9895
1292656942922555392,republican,21,31,MISC,0.9997
1292656942922555392,post office,109,120,ORG,0.9903
1292656945116012544,philippines,32,43,LOC,0.9985
1292656945116012544,international institute of finance,204,238,ORG,0.9915
1292656945116012544,iif,240,243,ORG,1.0
1292656945275568128,san diego,78,87,LOC,0.9961
1292656945409794050,trump,100,105,MISC,0.4526
1292656945434734592,biden,59,64,PER,0.9999
1292656945464131584,mexico,17,23,LOC,0.9998
1292656945485066243,america,51,58,LOC,1.0
1292656945669840896,united states,18,31,LOC,0.9997
1292656946126831616,republican,21,31,MISC,0.9997
1292656946126831616,post office,109,120,ORG,0.9903
1292656946319777793,covid,125,130,MISC,0.9228
1292656946504499201,trump,54,59,PER,0.9999
1292656946638553088,hawaiian,39,47,MISC,0.9978
1292656946898595840,brian,45,50,PER,1.0
1292656948983160832,biden,56,61,PER,1.0
1292656948983160832,chinese,82,89,MISC,0.9999
1292656948983160832,trump,99,104,PER,0.9999
1292656948983160832,russians,124,132,MISC,0.9998
1292656948983160832,american,154,162,MISC,0.999
1292656949096411136,borisjohnson,1,13,PER,0.9946
1292656949100605440,lori,54,58,PER,1.0
1292656949214040068,new zealand,56,67,LOC,0.9999
1292656949285261312,america,20,27,LOC,1.0
1292656949377396739,delhi,101,106,LOC,0.7273
1292656949910282242,corona,98,104,LOC,0.4052
1292656949910282242,china,115,120,LOC,0.9994
1292656949910282242,americans,146,155,MISC,0.9804
1292656949910282242,trump,187,192,PER,0.9498
1292656950241624065,americans,32,41,MISC,0.9987
1292656950426165250,new zealand,26,37,LOC,0.999
1292656950426165250,vietnam,116,123,LOC,0.9993
1292656950426165250,vietnam,125,132,LOC,0.9998
1292656950442962946,nevada america,24,38,LOC,0.6561
1292656950442962946,las vegas,125,134,LOC,0.9992
1292656950442962946,steve sisolakâ,180,194,PER,0.9991
1292656950451277824,covid,92,97,ORG,0.4771
1292656950807650305,sea,75,78,LOC,0.5333
1292656950862401536,republican,21,31,MISC,0.9997
1292656950862401536,post office,109,120,ORG,0.9903
1292656951067684864,trump,40,45,PER,0.8411
1292656951462166529,mew,18,21,PER,0.8432
1292656953114726404,florida,44,51,LOC,0.9996
1292656953114726404,healthyfla,54,64,ORG,0.7907
1292656953236152320,new zealand,26,37,LOC,0.999
1292656953236152320,vietnam,116,123,LOC,0.9993
1292656953236152320,vietnam,125,132,LOC,0.9998
1292656953269911552,lightfoot,18,27,PER,0.9996
1292656953341214722,americans,40,49,MISC,0.9998
1292656953550749697,dc,76,78,ORG,0.397
1292656953550749697,dnc media,83,92,ORG,0.7991
1292656953819357190,cdc,21,24,ORG,0.9999
1292656953903128578,ugc &amp,69,77,ORG,0.6153
1292656954179899394,sc,61,63,ORG,0.9298
1292656954179899394,jee neet exam,85,98,MISC,0.723
1292656954603499521,china,21,26,LOC,0.9993
1292656954603499521,hollywood,29,38,LOC,0.8262
1292656954603499521,hengdian world studios,40,62,ORG,0.9971
1292656954603499521,china,120,125,LOC,1.0
1292656954767269892,wh,69,71,LOC,0.5405
1292656954813407232,us,134,136,LOC,0.9992
1292656954834214913,donald trump,28,40,PER,0.9996
1292656954834214913,social security,82,97,ORG,0.625
1292656954834214913,medicare,102,110,MISC,1.0
1292656954834325512,dem,21,24,MISC,0.9998
1292656954834325512,daca,59,63,ORG,0.8338
1292656954834325512,trump,82,87,PER,1.0
1292656955627053056,nevada,51,57,LOC,0.9992
1292656955627053056,producers alliance of southern nevada,188,225,ORG,0.9399
1292656957401137153,mexico,17,23,LOC,0.9998
1292656957799763970,lebanese,79,87,MISC,0.9995
1292656957845897221,arizona,81,88,LOC,1.0
1292656958152019974,melbourne,20,29,LOC,0.999
1292656958152019974,daniel andrews,68,82,PER,0.9999
1292656958210576385,mukherjee,7,16,PER,0.996
1292656958210576385,corona,89,95,ORG,0.3317
1292656958399328257,manne,191,196,ORG,0.6065
1292656958399328257,b k,198,203,PER,0.9378
1292656958412066816,americans,40,49,MISC,0.9998
1292656959485870080,covid,92,97,PER,0.8957
1292656959745921025,niggas,11,17,PER,0.72
1292656959745921025,corona,40,46,LOC,0.5439
1292656959913566208,grandma,40,47,PER,0.9539
1292656959913566208,grandpa,52,59,PER,0.9977
1292656959913566208,social security,113,128,ORG,0.7491
1292656959913566208,medicare,133,141,MISC,0.9999
1292656960085438464,victorian,22,31,MISC,0.9784
1292656960165339136,yankees-phillies,11,27,MISC,0.6079
1292656960332951552,hindustan times,108,123,ORG,0.9921
1292656960333127684,united states,40,53,LOC,0.8544
1292656960333127684,stupid j moron,64,79,PER,0.9906
1292656961561952262,meloni,10,16,PER,0.996
1292656961763213312,covid,84,89,MISC,0.9851
1292656961817845762,brian,45,50,PER,1.0
1292656961834500096,south bengaluru,30,45,LOC,0.9766
1292656961834500096,south bengaluru,111,126,LOC,0.9667
1292656961981304832,war memorial,133,145,ORG,0.6963
1292656961981304832,delib,147,152,ORG,0.4903
1292656961981304832,nsw,212,215,LOC,0.891
1292656961981304832,australianâ,241,252,MISC,0.5829
1292656961994063872,cfb,40,43,ORG,0.6225
1292656962287677442,wcl chandrapur area,13,32,ORG,0.9349
1292656962287677442,skill development,41,58,ORG,0.6115
1292656962287677442,hemm training institute,70,93,ORG,0.9959
1292656962287677442,durgapur,95,103,ORG,0.7479
1292656962362937344,lnp,149,152,ORG,0.9924
1292656962362937344,morrison,196,204,PER,0.9999
1292656962530836480,new zealand,26,37,LOC,0.999
1292656962530836480,vietnam,116,123,LOC,0.9993
1292656962530836480,vietnam,125,132,LOC,0.9998
1292656962530926599,joe biden,19,28,PER,0.9984
1292656962698698752,new zealand,26,37,LOC,0.999
1292656962698698752,vietnam,116,123,LOC,0.9993
1292656962698698752,vietnam,125,132,LOC,0.9998
1292656963134853121,florida gator,128,141,ORG,0.885
1292656963181064192,sweden,21,27,LOC,1.0
1292656963181064192,kryptonite for lockdown,41,64,MISC,0.5894
1292656963399155719,americans,40,49,MISC,0.9998
1292656963453464576,visakhapatnam,28,41,LOC,1.0
1292656963470397440,us,18,20,LOC,0.9998
1292656963805949953,fox news,20,28,ORG,0.9879
1292656963805949953,mnuchin,37,44,PER,0.9999
1292656963805949953,general fundâ€�,75,90,ORG,0.6775
1292656966209138689,taipei,28,34,LOC,1.0
1292656966209138689,hhsgov,41,47,ORG,0.8051
1292656966381326337,the best covid-19,48,65,MISC,0.8633
1292656966901227520,home ministry,110,123,ORG,0.8209
1292656966901227520,mha,125,128,ORG,0.9999
1292656967438274562,nj,11,13,ORG,0.5072
1292656967589265410,karu pazhaniappan,21,38,PER,0.9969
1292656967589265410,tamizha tamizha,42,57,MISC,0.7464
1292656967627018240,big pharma,46,56,ORG,0.9889
1292656967744466944,new zealand,26,37,LOC,0.999
1292656967744466944,vietnam,116,123,LOC,0.9993
1292656967744466944,vietnam,125,132,LOC,0.9998
1292656968000311298,republican,21,31,MISC,0.9997
1292656968000311298,post office,109,120,ORG,0.9903
1292656968490876929,mexico,17,23,LOC,0.9998
1292656968629252096,victoria,45,53,LOC,0.776
1292656968717434881,new zealand,26,37,LOC,0.999
1292656968717434881,vietnam,116,123,LOC,0.9993
1292656968717434881,vietnam,125,132,LOC,0.9998
1292656969992609792,america,27,34,LOC,1.0
1292656970105786369,kibra,205,210,MISC,0.8709
1292656970239885317,americans,82,91,MISC,0.9988
1292656970529480704,"""trumpists""",35,45,LOC,0.9217
1292656970529480704,sturgismotorcyclerally,71,93,MISC,0.9319
1292656970529480704,blacklivesmatter,98,114,MISC,0.7626
1292656970596581378,meloni,10,16,PER,0.996
1292656970613260288,sweden,61,67,LOC,1.0
1292656971116679169,new zealand,26,37,LOC,0.999
1292656971116679169,vietnam,116,123,LOC,0.9993
1292656971116679169,vietnam,125,132,LOC,0.9998
1292656971431251968,covid,125,130,PER,0.5943
1292656971431251968,katie,256,261,PER,0.9653
1292656971842117633,chinese communist party,36,59,ORG,0.9602
1292656971842117633,ccp,61,64,ORG,1.0
1292656971842117633,covid-19,97,105,MISC,0.6724
1292656971993288704,trump,56,61,MISC,0.7456
1292656971993288704,covid-19,70,78,MISC,0.7615
1292656972207194112,republican,21,31,MISC,0.9997
1292656972207194112,post office,109,120,ORG,0.9903
1292656972215529472,americans,40,49,MISC,0.9998
1292656974090375170,washington,47,57,LOC,0.9997
1292656974128017408,tulare county,20,33,LOC,0.7339
1292656974128017408,california,35,45,LOC,0.9999
1292656974245646342,new yorkers,62,73,MISC,0.9484
1292656974270730241,america,20,27,LOC,1.0
1292656974316830720,china,68,73,LOC,1.0
1292656974547562498,melbourne agedcare,19,37,ORG,0.9354
1292656974547562498,merle mitchell,47,61,PER,0.9993
1292656974547562498,agedcarerc,68,78,ORG,0.9905
1292656975046676481,americans,54,63,MISC,1.0
1292656975046676481,trump,80,85,PER,0.9999
1292656975168393216,fda,73,79,ORG,0.9995
1292656975419830273,americans,40,49,MISC,0.9998
1292656975503937541,liverpool,84,93,ORG,0.9995
1292656975503937541,madrid,149,155,ORG,0.9802
1292656975600406529,trumpâ,14,20,ORG,0.5729
1292656975981887489,georgia,16,23,LOC,0.9999
1292656976283877386,democratic new york city,20,44,ORG,0.8451
1292656976283877386,paul vallone,56,68,PER,0.9981
1292656976283877386,hydroxychloroquine,74,92,MISC,0.3947
1292656976414085123,donald trump,28,40,PER,0.9996
1292656976414085123,social security,82,97,ORG,0.625
1292656976414085123,medicare,102,110,MISC,1.0
1292656976464314368,third street good,0,17,ORG,0.8905
1292656976690688002,jitt,88,92,MISC,0.7973
1292656978754277378,americans,102,111,MISC,0.9998
1292656978838331392,patrick wood,35,47,PER,0.997
1292656978947383296,princeton,20,29,LOC,0.7717
1292656978947383296,hawaiâ,91,97,LOC,0.9929
1292656978985136131,duke university,30,45,ORG,0.9893
1292656978997714944,india,74,79,LOC,1.0
1292656979077300224,bill gates,111,121,PER,0.9152
1292656979077300224,covid-19,185,193,MISC,0.553
1292656979077300224,gates,201,206,PER,1.0
1292656979077300224,india,235,240,LOC,0.9999
1292656979140378626,georgia,31,38,LOC,0.9999
1292656979350040579,god,81,84,PER,1.0
1292656979354189824,rosenblum cos,53,67,ORG,0.7116
1292656979354189824,albany,174,180,LOC,0.9999
1292656979622723584,brian,45,50,PER,0.9974
1292656979907878913,kerry stokes,30,42,PER,0.9989
1292656979907878913,aged care,104,113,ORG,0.6177
1292656980050489349,mexico,17,23,LOC,0.9998
1292656980067319808,franklin street,34,49,LOC,0.9984
1292656980331569157,usa,78,81,LOC,0.9984
1292656980411080704,americans,70,79,MISC,0.9998
1292656980520296453,ohio,37,41,LOC,0.9995
1292656980520296453,ohio,99,103,LOC,0.9996
1292656982604881922,mew,18,21,PER,0.8432
1292656982642524161,columbus,172,180,LOC,0.9981
1292656982869135363,cfb,40,43,ORG,0.6225
1292656982906699778,tablighi jamaat,37,52,PER,0.9123
1292656983514869760,covid,66,71,MISC,0.8879
1292656984165175296,nice,102,106,ORG,0.6154
1292656984198709252,republicans,95,106,MISC,1.0
1292656984207040519,un international day of the worldâ€™s indigenous peoples,39,95,MISC,0.8193
1292656984500600832,chicago,20,27,LOC,1.0
1292656985414877184,india,60,65,LOC,1.0
1292656985414877184,govtâ,134,139,LOC,0.6247
1292656986555691009,cdc,125,128,ORG,0.9998
1292656986576822272,sweden,12,18,LOC,0.9999
1292656986576822272,europe,89,95,LOC,0.9621
1292656986589405185,fredy,14,19,PER,0.9999
1292656986589405185,peruvian,94,102,MISC,0.986
1292656986589405185,amazon,103,109,LOC,0.6769
1292656986861916160,cfb,40,43,ORG,0.6225
1292656987138752512,virginia heffernan,11,29,PER,0.9573
1292656987138752512,vanity fairâ,39,51,ORG,0.6563
1292656987138752512,katherine eban,55,69,PER,0.999
1292656987138752512,jared kushnerâ,76,90,PER,0.9991
1292656987352825857,new zealand,26,37,LOC,0.999
1292656987352825857,vietnam,116,123,LOC,0.9993
1292656987352825857,vietnam,125,132,LOC,0.9998
1292656987440918528,algeria,57,64,LOC,0.6235
1292656987440918528,india,66,71,LOC,0.9999
1292656987440918528,indonesia,73,82,LOC,1.0
1292656987440918528,cuba,84,88,LOC,0.9986
1292656987440918528,us,121,123,LOC,0.9994
1292656987927265280,delhi,101,106,LOC,0.7273
1292656987969183744,madison,33,40,LOC,0.9997
1292656987969183744,treinen farms,44,57,LOC,0.8344
1292656988195885057,covid,35,40,MISC,0.4198
1292656988535640065,meloni,10,16,PER,0.996
1292656988556595201,the party,150,159,ORG,0.8557
1292656988669612033,ucp,45,48,ORG,1.0
1292656988669612033,notley,123,129,PER,0.9992
1292656988711792641,lightfoot,18,27,PER,0.9996
1292656988845793280,ksslc,83,88,ORG,0.9617
1292656990582239239,covid,97,102,PER,0.7061
1292656990582239239,blm,242,245,ORG,0.694
1292656991186255872,mexico,17,23,LOC,0.9998
1292656991215771648,cetin ciner,20,31,PER,0.9983
1292656991215771648,uncw csb,63,71,ORG,0.7748
1292656991245078529,dawn butler,31,42,PER,0.9999
1292656991245078529,yorkshire,52,61,ORG,0.9981
1292656991245078529,dominic cummings,82,98,PER,0.9997
1292656991387750400,jfc,0,3,ORG,0.9994
1292656991777640452,covid centre,45,57,LOC,0.9765
1292656991777640452,vijayawada,61,71,LOC,1.0
1292656992088203271,us,70,72,LOC,0.9985
1292656992134340608,america,20,27,LOC,1.0
1292656992142659586,baf,31,34,ORG,0.536
1292656992142659586,dinajpur,76,84,LOC,1.0
1292656992142659586,dhaka,88,93,LOC,0.9999
1292656992461479936,hispanic,14,22,MISC,0.7528
1292656992461479936,black,105,110,MISC,0.5243
1292656992494862336,fonz @,7,13,MISC,0.8475
1292656992574738432,lightfoot,18,27,PER,0.9996
1292656993144987650,brian,45,50,PER,1.0
1292656993304375298,karla dominguez,13,28,PER,0.9251
1292656993304375298,covid,80,85,PER,0.955
1292656993312952320,axios,14,19,ORG,0.9752
1292656993312952320,thedemocrats,63,75,MISC,0.8221
1292656993312952320,trump,83,88,PER,0.9941
1292656993312952320,covid,114,119,MISC,0.5676
1292656993530830848,anti caa,15,23,ORG,0.8992
1292656993530830848,shaheen bagh aiman rizwi,37,61,PER,0.9984
1292656993530830848,muslims,72,79,MISC,0.9998
1292656993530830848,amit shah,107,116,PER,0.9976
1292656993530830848,covid-19â,132,141,MISC,0.5222
1292656993564532737,new zealand,26,37,LOC,0.999
1292656993564532737,vietnam,116,123,LOC,0.9993
1292656993564532737,vietnam,125,132,LOC,0.9998
1292656993703014400,cfb,40,43,ORG,0.6225
1292656995141595138,gsu,34,37,ORG,0.9976
1292656995141595138,atlanta campus,45,59,MISC,0.6205
1292656995196186624,leela,132,137,PER,0.9384
1292656995196186624,oregon,144,150,LOC,0.9999
1292656995816873984,real problem,51,63,MISC,0.7069
1292656995963555841,world health organization,37,62,ORG,0.9891
1292656995963555841,corona,121,127,MISC,0.9554
1292656996018196482,new zealand,29,40,LOC,0.9995
1292656996018196482,covid-19,78,86,MISC,0.7008
1292656996429320194,justsayno maskmouth masks,0,25,ORG,0.6585
1292656996760592384,gop governors,33,46,ORG,0.9167
1292656997012090880,fed,52,55,ORG,0.9681
1292656997012090880,minnesota,65,74,LOC,0.9999
1292656997058445313,republican,21,31,MISC,0.9997
1292656997058445313,post office,109,120,ORG,0.9903
1292656997721137153,the green inferno,111,128,ORG,0.5026
1292656999331553280,india,60,65,LOC,0.9999
1292656999667322881,usa,78,81,LOC,0.9984
1292656999700758531,lockdown lattimore,28,46,ORG,0.7068
1292656999738544129,arkansas,146,154,LOC,1.0
1292656999738544129,healsact,221,229,MISC,0.9987
1292656999738544129,american,268,276,MISC,0.9984
1292657000422285313,brian,45,50,PER,0.9974
1292657000913002496,who,34,37,ORG,0.4421
1292657000913002496,prehistoric paradoxâ,119,139,MISC,0.5775
1292657000996691969,australia,26,35,LOC,1.0
1292657001068101638,metro channel,116,129,MISC,0.8706
1292657001390985217,mexico,17,23,LOC,0.9998
1292657001554640896,americans,40,49,MISC,0.9998
1292657001659604992,nickjonas nick,1,15,PER,0.7772
1292657001709867008,americans,102,111,MISC,0.9998
1292657001885966336,bill gates,15,25,PER,0.9998
1292657001890304001,americans,102,111,MISC,0.9998
1292657001982341120,kathryn ryan,52,64,PER,0.9994
1292657001982341120,trish sherson,69,82,PER,0.9928
1292657001982341120,northland,99,108,ORG,0.7581
1292657002041298944,dan,25,28,PER,0.9394
1292657003400237056,madden,284,290,PER,0.9839
1292657004029214721,modi,36,40,ORG,0.6351
1292657004129980418,god,81,84,PER,1.0
1292657005077729281,trump,44,49,MISC,0.7297
1292657005077729281,cdc,75,78,ORG,1.0
1292657005082095616,mexico,17,23,LOC,0.9998
1292657005333630976,india,60,65,LOC,1.0
1292657005333630976,govtâ,134,139,LOC,0.6247
1292657005824368640,donald trump,28,40,PER,0.9996
1292657005824368640,social security,82,97,ORG,0.625
1292657005824368640,medicare,102,110,MISC,1.0
1292657005870505984,dodgy dan,66,75,PER,0.7453
1292657007502139394,liberalaus,82,92,ORG,0.4736
1292657007741341699,andy,13,17,PER,0.9995
1292657007804272642,democrats,38,47,MISC,0.9997
1292657007804272642,heroâ€™s act,59,71,MISC,0.8361
1292657007946805249,isnâ,0,4,LOC,0.6457
1292657007946805249,covid,61,66,PER,0.8871
1292657008210894848,new zealand,19,30,LOC,0.9988
1292657008248860672,roy,30,33,PER,0.9843
1292657008475361280,america,21,28,LOC,1.0
1292657008483549185,reno events center,33,51,ORG,0.696
1292657008647311360,america,20,27,LOC,1.0
1292657008701833217,broncos,6,13,ORG,0.6583
1292657008701833217,hawaii,15,21,LOC,0.9932
1292657008714420227,united states,18,31,LOC,0.9997
1292657008869617664,georgia,22,29,LOC,0.9999
1292657009146429442,antifa,47,53,ORG,0.9744
1292657009146429442,blm,58,61,ORG,0.9995
1292657009146429442,dems,66,70,MISC,0.9948
1292657009146429442,marxists,74,82,MISC,0.8686
1292657009146429442,who,98,101,ORG,0.3956
1292657009146429442,cdc,106,109,ORG,0.8163
1292657009146429442,big pharmaâ,126,138,ORG,0.7572
1292657009150644224,palestinians,17,29,MISC,0.9991
1292657009150644224,israeli,43,50,MISC,0.9946
1292657009150644224,covid19,103,110,MISC,0.5813
1292657009150644224,israelâ,120,127,LOC,0.42
1292657009310007302,new zealand,56,67,LOC,0.9999
1292657009612009474,america,27,34,LOC,1.0
1292657009809141766,sweden,61,67,LOC,1.0
1292657010031431680,hydroxychloroquine,76,94,MISC,0.6274
1292657011751096320,gop house,21,30,ORG,0.7469
1292657011751096320,fauci,46,51,PER,0.9928
1292657011751096320,birx,53,57,PER,0.8392
1292657011927273473,china,74,79,LOC,1.0
1292657011927273473,india,84,89,LOC,1.0
1292657012002697218,cuba,0,4,LOC,0.9998
1292657012157734914,uk,160,162,LOC,0.9881
1292657012157734914,us,169,171,LOC,0.9994
1292657012178903041,sweden,56,62,LOC,1.0
1292657012354854912,republican,21,31,MISC,0.9997
1292657012354854912,post office,109,120,ORG,0.9903
1292657012397015040,california,0,10,LOC,0.9998
1292657012397015040,covid-19,53,61,MISC,0.637
1292657012514398208,jitt,88,92,MISC,0.7973
1292657012560584704,america,27,34,LOC,1.0
1292657012594089984,covidactnow,1,12,ORG,0.6488
1292657012766052352,democratic,45,55,MISC,1.0
1292657012766052352,the news,131,139,ORG,0.7373
1292657013206298625,sa police,49,58,ORG,0.9541
1292657013206298625,southâ,138,144,LOC,0.9983
1292657013307183104,new zealand,56,67,LOC,0.9999
1292657013374083072,korean,95,101,MISC,0.6745
1292657013537865728,tablighis,33,42,MISC,0.5692
1292657014015848450,delhi,101,106,LOC,0.7273
1292657015924248578,jee,105,108,MISC,0.6908
1292657016184471557,republican,21,31,MISC,0.9997
